,protein,r2score,rho,p-values,r2_mRNA_protein,r2_mRNA_protein_basic_linear_regression,p-val adj. BH
1906,DUSP12,0.1991864223031662,0.4577880184331797,7.976161488555995e-08,-0.19521937895294483,0.21086947210535015,1.0874940764072685e-07
1358,COG8,0.1830392682023807,0.4577511520737326,7.997736061983774e-08,-0.5744835460186968,0.08565462107167181,1.0902455816806741e-07
3466,LAMTOR1,0.17276536648151175,0.457689708141321,8.033817761388483e-08,-0.259048285253493,0.11152230963469356,1.094973384380218e-07
278,ALKBH4,0.20573172547049,0.4575703346550833,8.104362930484361e-08,-0.5147108116752428,0.10284342530382087,1.1043959380182695e-07
4717,PANX1,0.22392444348084417,0.4575590048265324,8.111089122227806e-08,-0.37531615031604026,0.13904011391733193,1.1051199985031511e-07
3264,ITFG2,0.29799099827592646,0.45740536667249554,8.202828361397454e-08,-0.04610719519617823,0.1953072620355507,1.1174246506940245e-07
3088,IGHV1-18,0.1431435355658922,0.45733421409718433,8.24564984455411e-08,-1.0153823236975459,0.026637550092770607,1.1230623904597293e-07
7668,YIPF6,0.2402224906573912,0.45727276922091165,8.282800920309619e-08,-0.6862534346821942,0.12454322705685723,1.1279259888346421e-07
3685,MALSU1,0.011525232301404342,0.45717515970698086,8.342147338330963e-08,-0.6011484224207035,0.07848554844173858,1.1358098604077421e-07
3748,MARK1,0.23799665926530345,0.45716783323669274,8.346618187933828e-08,0.058629240008560624,0.2125132056260313,1.1362208051865366e-07
284,ALPL,0.13847174293990694,0.4569769585253456,8.463906874840807e-08,0.2899356635773547,0.4755822445131344,1.1519867683139863e-07
3294,ITPKC,0.06744565246599288,0.45688944059340664,8.51821035476943e-08,-0.25012507768267556,0.032404421648812506,1.1591760855081155e-07
4552,NUDT14,0.15968008768730702,0.4568356216230389,8.551769430306748e-08,-0.16618339328365694,0.09685833367460417,1.1635404502323774e-07
549,ATG2B,0.19089511932367575,0.4566089963277219,8.694474864456934e-08,0.03439808246353848,0.2265604624174481,1.1827509980831676e-07
6560,SRSF1,0.13571529316327657,0.4565038402457756,8.761462189788327e-08,-0.7818323447440352,0.009907347662127154,1.1916563597378593e-07
7129,TRAF3IP3,0.3004149917727119,0.45627488602016325,8.909023450389801e-08,-0.14949779328112056,0.20737088252222832,1.211515671574218e-07
3886,MGMT,0.2342049639435958,0.45612288786482325,9.008295679797374e-08,0.263073503123342,0.4190901079917861,1.2248025170758745e-07
313,ANKIB1,0.12615788740246592,0.45581123865562456,9.215155942870853e-08,-0.5197735730687023,0.06427584303629769,1.2526490121805292e-07
6693,SURF4,0.24055805095584026,0.4558095238095238,9.216306654434859e-08,-0.36457758235847804,0.1271458946433727,1.2526490121805292e-07
3469,LAMTOR4,0.26753753598009455,0.4556559139784946,9.319942516181817e-08,-1.382810789669496,0.0040334073290109775,1.2665147734811357e-07
6444,SNX16,0.16913430179031674,0.45552438926271066,9.40956276819276e-08,-0.8279034702806765,0.026011949822533454,1.2784714256175747e-07
6770,TASOR,0.2896311932283536,0.4554499864486382,9.46062471530493e-08,-0.18364715545586985,0.15224343379753738,1.2851859417005065e-07
6933,TLK1,-0.07724993920650403,0.45519805278056535,9.635498870853799e-08,-1.2168350125050629,0.046878524322423315,1.308714571415496e-07
5971,SAMD4A,0.020020834671441,0.45507278505877546,9.723596810932486e-08,0.09172941357083364,0.2800531601874461,1.320450941929061e-07
1967,EEPD1,0.16417693637895636,0.45501354847893305,9.765524216604175e-08,-0.013203400478743132,0.2790704494235963,1.3259144319090065e-07
442,ARHGAP42,0.12018076134973998,0.454965152950926,9.79990659540456e-08,-0.2554032181790624,0.205956077782617,1.3303517769742184e-07
3214,INTS11,0.18544487058537518,0.45483870967741935,9.890284647068404e-08,-0.6467465792739175,0.06372161637964244,1.342387758274667e-07
3150,IGLV3-21,0.1772450370371429,0.4542280402893842,1.033810650467001e-07,-0.365157929758843,0.17936206659218895,1.4029262505122973e-07
3291,ITPA,0.16227415534589051,0.45394777265744995,1.0550063958292594e-07,-0.13258022407532866,0.21992011039513007,1.431441461956022e-07
2480,GAB2,0.1810582522051578,0.4538132447033425,1.0653272493938562e-07,-0.023755781557236455,0.23724174804168216,1.445194197842307e-07
1866,DPH5,0.326300803792677,0.45375587597070105,1.0697578122891415e-07,0.2524119043721379,0.347323971002299,1.4509529404760992e-07
3856,METTL14,0.095429244077753,0.4537327188940091,1.07155120818313e-07,-0.6973062833577335,0.03120789499053006,1.4531334171997996e-07
3079,IGHA1,0.1993040024862328,0.4537081413210445,1.0734577575165003e-07,-0.07412212134621665,0.21842243022873956,1.4554665590733343e-07
6062,SEC14L1,0.1356962281955656,0.4536997956998676,1.0741058871803744e-07,-0.41589560509916756,0.09823718032037189,1.4560929375259771e-07
3624,LSM7,0.18943889757463273,0.4535545314900153,1.0854473512402455e-07,-0.44453312171050063,0.03438413211411173,1.471212819511558e-07
1285,CLN5,0.24777632038491448,0.45325427431268167,1.1092537141449574e-07,-0.36711432370850017,0.12725986728578847,1.503219430360682e-07
7447,USP36,0.256237297598514,0.4530973734048449,1.1218915468884945e-07,-0.4420470982741984,0.09898618951351178,1.5200823973257933e-07
5263,PRKCQ,0.002023258840336384,0.45307655552381526,1.12357866041364e-07,-0.859708717469833,0.19595278272809266,1.5221046556556102e-07
433,ARHGAP23,0.12549366188394406,0.45305268030476187,1.1255165304059301e-07,-0.4567261611552633,0.0723941937156237,1.5244658529584737e-07
4246,NARF,0.0974306806939722,0.45293647022042266,1.1349946071569799e-07,-0.2957858719252875,0.14015790907041098,1.53703736447055e-07
4236,NANP,0.19163784581785326,0.4523461328311123,1.1843322731218092e-07,-0.3672682413009696,0.11163348952000693,1.6035740073323164e-07
6100,SENP1,0.03412810022444923,0.45232678437522755,1.1859835161691213e-07,-0.32833026166186263,0.10320916803073872,1.6055318559146532e-07
4503,NRIP2,0.03879517824317957,0.452321008594157,1.1864768612406807e-07,-0.5489359694139468,0.09715473634914897,1.6059217872684903e-07
3355,KDM1B,0.22766832833378903,0.45231248110642147,1.1872056050713857e-07,-0.3424386968008477,0.174324460176552,1.606630145824979e-07
6476,SP1,0.10065453957687942,0.4522764976958525,1.1902853960477699e-07,-0.6001177540057785,0.10100890851940206,1.6105193509575602e-07
1639,DCAF11,0.1946496878529579,0.4521182386215709,1.203921523179223e-07,0.14811015841742947,0.2952450134477272,1.6286880239204224e-07
1298,CLUAP1,0.15814085016233237,0.4519878868742385,1.2152650501535168e-07,-0.29610432516656826,0.13552939453962742,1.64374947644835e-07
2110,EPHB3,0.19089729182478188,0.45195363871367583,1.2182623076867616e-07,0.2795999568565505,0.47142583294648227,1.6475186325597942e-07
629,B3GAT3,0.1933700338339811,0.4518218125960061,1.2298652398907646e-07,-0.2888881590747119,0.2660149906501665,1.662922369304332e-07
1194,CHCHD7,0.149295221880827,0.45174699522540923,1.2364973290397853e-07,-0.36848109278442687,0.10207314018946229,1.6716007790786726e-07
6870,TGS1,0.07975872977525911,0.45169547141079774,1.2410844462583557e-07,-0.341748183387381,0.12765365813047105,1.6775121027532155e-07
5309,PRSS23,0.08546075992300295,0.4514961597542242,1.258982554006839e-07,-0.44729575641038277,0.10776311915651009,1.7014100790327394e-07
565,ATP11C,0.2120387197272362,0.45140062305382395,1.2676488978859538e-07,0.0039045064699889664,0.20318806029565836,1.7128259939996426e-07
2327,FBXW9,0.08145953904583181,0.4513053703726591,1.276346205185596e-07,-0.33025330270110453,0.0655469846117116,1.7242797956756013e-07
5115,POLR2K,0.050562936899249955,0.4512442396313363,1.2819579199892758e-07,-0.6220322472382551,0.0035117901559462063,1.731561880531189e-07
2554,GFER,0.25382973974923684,0.45120737327188937,1.285353586133606e-07,-0.48522304882647216,0.023563923970909353,1.73584871387035e-07
490,ARMC8,0.35164690758579253,0.45116593465023697,1.2891806499619893e-07,-0.029429551669408305,0.2252921532988761,1.7407165620581185e-07
511,ARSD,0.16929055444507835,0.4511487013830255,1.2907754314942918e-07,-0.13503740592309543,0.2858517039801862,1.7425691103121075e-07
1582,CXCL14,0.16345997417451386,0.4511289745939269,1.292603279431871e-07,0.17896772266093586,0.3184472711933593,1.7447356085791364e-07
4292,NCS1,0.2301668281359327,0.45108457724924494,1.296726106016371e-07,0.10854569567349204,0.2822150301200537,1.7499985509420382e-07
7778,ZNF451,0.18542471828174234,0.45104424605610904,1.3004822295607778e-07,-0.7455021379976716,0.043932458560763506,1.75476487832058e-07
5219,PPP6C,0.24225035345258095,0.4509431643625192,1.3099418958882944e-07,-1.4064895146510419,0.019118121587070137,1.767224130672342e-07
2443,FRMD8,0.2309762794986726,0.4508141321044546,1.3221128462403005e-07,-0.45408082518658466,0.09411023379324325,1.7833362102589463e-07
1643,DCAF6,0.28200252795828884,0.45078013513764104,1.3253375436318236e-07,-0.2554079006094545,0.2692024566114637,1.787377632118642e-07
159,ADO,0.13315781552331285,0.45046390168970807,1.355695281493239e-07,-0.3373709195762782,0.14677093846588185,1.828003532466836e-07
6541,SRGAP1,0.11019680653904496,0.45045194580407044,1.3568559543514184e-07,0.026605562060031507,0.23221171150346945,1.8292532359422258e-07
5020,PLEKHG1,0.13792513565277853,0.4500245897525628,1.3989725635949164e-07,-0.09854538224768383,0.21855775546543335,1.8857079773288706e-07
6264,SLC25A15,0.12383267932735675,0.4498943895172187,1.4120502529738978e-07,-0.0680973245510259,0.17360787574731293,1.9030077668438712e-07
4444,NOA1,0.13338684642935494,0.4496890899152444,1.4329086722001207e-07,-0.3260859710754458,0.08688918450817919,1.9307858111885177e-07
2064,EMC7,0.1712774935605439,0.4496221198156682,1.4397762584691874e-07,-0.4159610126154527,0.0873752463843745,1.9397054587919365e-07
1334,CNPY2,0.12335338589570755,0.44946888994328743,1.4556079907268276e-07,-0.48881176531857373,0.07868372152179401,1.9606966942423362e-07
6204,SHARPIN,0.23687007798821236,0.4493371634503015,1.4693507815870764e-07,-0.5815265004592469,0.025888423491762458,1.978867392144303e-07
6252,SLC16A7,0.19981389163722063,0.4487787953115197,1.5289925939827824e-07,-0.4182876403511633,0.15944379921620164,2.0588363005910352e-07
6320,SLC39A7,0.1889170233661337,0.448700460829493,1.537542547365644e-07,-0.8983199289634147,0.14232934439656367,2.0699927376065522e-07
7346,UBE2T,0.14245332661579024,0.44847038436775744,1.5629194551469e-07,-0.40177671138736026,0.10936409771791716,2.1037955563860012e-07
524,ASF1A,0.31167119247778907,0.44846697388632867,1.5632986152274932e-07,-0.42609565074479416,0.19149019232687295,2.103943869289307e-07
6057,SDS,0.2364171386559255,0.44817627715657554,1.5959416690201599e-07,-0.031948369911166674,0.31372801663699557,2.1475065775117308e-07
7536,VPS51,0.2080815735538476,0.4480921658986175,1.6055074974267998e-07,-0.43746975484097095,0.03726205825731544,2.160006818863507e-07
1817,DNAJB6,0.17273368669755995,0.4479508448540706,1.6217030993227213e-07,-0.35064182659431475,0.16350524944613626,2.181420746844768e-07
4352,NECTIN2,0.09047594371052325,0.44785253456221186,1.633061494783373e-07,-0.09562779357787354,0.2886590785253653,2.196321700858931e-07
7786,ZNF579,0.15345315163341167,0.44779058846686215,1.640257483167881e-07,-0.7601376555369976,0.0613601234004975,2.2056204286297343e-07
4098,MT-CO1,0.19264121301151693,0.4475877108965668,1.664037399389881e-07,-0.8022205338472461,0.036950032890110424,2.2372121928545288e-07
3735,MAPK7,0.21622171083922048,0.44752511942346546,1.6714401496816557e-07,-0.08774312425728459,0.17506727393535382,2.246778630488041e-07
5290,PRPF39,0.20839351160915087,0.44722580645161286,1.7072770462158716e-07,-0.6919181021374428,0.04517540257286762,2.2941626963581082e-07
1163,CETN3,0.09953901838111778,0.44722583207031574,1.7072739477111057e-07,-0.8693460954378647,0.06616881313313124,2.2941626963581082e-07
3055,IFITM3,0.1555238220331957,0.44721899972339163,1.7081004897144427e-07,-0.30365774509804533,0.1726146231366189,2.294874962306144e-07
2556,GFOD1,0.19192949641411572,0.4470139269932108,1.7330877275328376e-07,-0.30699418589392424,0.16778344400180153,2.3280460595503788e-07
4220,NAALADL2,0.14686118089105604,0.446815897299865,1.7575477747746023e-07,-0.11392355036452106,0.1444341246051954,2.3604977153652024e-07
5932,RTN3,0.21247293116626864,0.4467096774193548,1.7708032046180394e-07,-0.27070045682255883,0.26170646259697916,2.3778923032656318e-07
3378,KIAA1211L,0.10238857009313951,0.44665533328410034,1.7776217938852087e-07,-0.3121099808692611,0.04318411905887529,2.3866388039426884e-07
1601,CYP1B1,0.12108206939315203,0.44656978730099106,1.7884061104928842e-07,-0.06678629903961353,0.22816446497413279,2.400705782782794e-07
5367,PTAR1,0.22593850433481688,0.44644217854961427,1.80460921136235e-07,-0.18621372361812605,0.13654805565178665,2.4220407088669016e-07
7633,XAF1,0.29330450115841145,0.4464114546955561,1.8085312507156474e-07,0.10461848800413043,0.3311823193432552,2.42688822149559e-07
2882,HIKESHI,0.22571789956742483,0.4460314291068341,1.857721094971938e-07,-0.5245119235331734,0.12608403212857822,2.4924690231338766e-07
5688,RFX1,0.21581400083908553,0.4460092165898617,1.8606354040858378e-07,-0.6401404466822673,0.015944935264604936,2.4959509742341664e-07
6952,TMCC3,0.14738051537065255,0.445914683841916,1.8730871006043144e-07,0.08416036876548683,0.30359683592451103,2.5122234740958414e-07
285,ALS2,0.10407784398124709,0.4458150598257543,1.8862954863042327e-07,-1.3320634625552197,0.05665639919321075,2.529505107812739e-07
1099,CDK11B,0.198726940421038,0.4457695852534561,1.8923541248742545e-07,-0.33056806797625704,0.10492398760646132,2.5371947145640074e-07
4564,NUDT8,0.16751539953746386,0.4457586156264625,1.8938184017505105e-07,-0.41182501284147444,0.13497304924913525,2.538722800084403e-07
287,AMACR,0.2672548930708949,0.44575115207373267,1.8948152897646849e-07,0.18584111526377745,0.38732443889097845,2.539623919900508e-07
1823,DNAJC16,0.150785075221064,0.4456781210682664,1.9045963271285545e-07,-0.2392126367156353,0.1755602693811995,2.552296123145375e-07
3106,IGHV3-49,0.11542521784330628,0.44561597542242704,1.9129574292680803e-07,-0.662750830941693,0.03372446881690988,2.563061495672306e-07
4945,PIK3C2B,0.2068866270890395,0.4455900767524177,1.916452181279723e-07,0.01492998687342384,0.2665536354459705,2.5673041551584166e-07
5214,PPP4C,0.1091347164574683,0.44553609831029184,1.9237556010329712e-07,-0.054139166765366564,0.14502870085073077,2.5766466286438184e-07
732,BRCC3,0.1638734868324605,0.4455067746119276,1.927734301133742e-07,-0.8727535708100842,0.0002613827503494797,2.581533590732431e-07
1044,CD40,0.3001398767405091,0.4453470154794671,1.9495490979388367e-07,0.030812074188501515,0.2979810793320449,2.6103000760146494e-07
3249,IRS1,0.09314389810622214,0.4450612837411415,1.9891541122490764e-07,-0.10618832900499009,0.21655600143831735,2.6628724056156556e-07
2365,FGF1,0.18533235555675787,0.4450370945234431,1.9925419889734334e-07,-0.04593451906030466,0.28703801349783975,2.666951306938774e-07
2488,GALC,0.1624379290453556,0.4449339477726574,2.0070503613491715e-07,-0.16685918089316476,0.1528630870060489,2.6859106803204824e-07
1447,CPEB4,0.17213831764618803,0.4446325737976279,2.050020866801978e-07,-0.05206397395563278,0.2230994160926261,2.742946154657043e-07
1209,CHIT1,0.16233906731945147,0.44444649465234515,2.0769893643874548e-07,-0.5119995356884821,0.12203426076513284,2.7785549526660975e-07
5982,SAR1A,0.21871764009211747,0.444405529953917,2.0829716987236633e-07,-0.5358204642051498,0.19269074729880348,2.7860815026362e-07
3721,MAP4K1,0.35118671858839956,0.4443973349753612,2.0841704357610496e-07,-0.023700523333590073,0.2656104622457212,2.7867318202603297e-07
5536,RAI1,0.005376118610101344,0.4443973349753612,2.0841704357610496e-07,-0.2652083862639385,0.12601832476792876,2.7867318202603297e-07
6754,TANGO6,0.12200410527434247,0.44420614848484513,2.1123242119038292e-07,-0.5539983363066183,0.0901682909651955,2.823893349087635e-07
6492,SPATA5L1,0.13255479851429663,0.44389554531490005,2.1588384079034006e-07,-0.6723238970344148,0.028063365403517913,2.885583394842857e-07
472,ARIH2,0.29673252981942955,0.4437665130568355,2.17844755219976e-07,-0.24415827430744486,0.2172809324764204,2.911296216180851e-07
5035,PLK1,0.13142385608912344,0.44366047703196665,2.1946890626563765e-07,-0.9951910530653376,0.0081201406869876,2.9325004865217246e-07
1609,CYP7B1,0.1827430783198979,0.44354531490015353,2.2124593013263496e-07,0.07423050437643641,0.2881652435023159,2.9557398215157484e-07
6497,SPCS1,0.23216356334273247,0.4435207373271889,2.2162695132503355e-07,-0.6972602877685476,0.057237536486630915,2.96032447620289e-07
7651,XYLB,0.22128972154591986,0.4435173180871315,2.2168000871056158e-07,0.08741655679305127,0.2783852398541679,2.9605276218781163e-07
483,ARL6IP6,0.14713879476412806,0.4434569023920783,2.2261949904233937e-07,-1.0671455851654632,0.010347306065761732,2.9725669537541456e-07
5116,POLR2L,0.09123662696290824,0.4434285714285714,2.23061365345629e-07,-1.197330325100031,0.006996529106446512,2.9779586955683737e-07
5786,RNPC3,0.14161016837048246,0.44327124869083206,2.2553033098950867e-07,-1.4629019033558261,0.0036572262555971194,3.010406568259278e-07
7090,TOR4A,0.030219063497507803,0.44279841966070677,2.331086781643417e-07,-0.06340559033898185,0.15099280465576606,3.1110323845785373e-07
5488,RAB33B,0.15253345560448728,0.44259565343786894,2.3643245177207514e-07,-0.08140650263486249,0.1285010539945774,3.1548526744475806e-07
1386,COMMD4,0.16052782069979832,0.4422611367127496,2.4201494792247884e-07,-0.959875143788592,0.0019293085468381195,3.2287922951554316e-07
4395,NFX1,0.13771612332748584,0.44212628362504997,2.4430078854433544e-07,-0.05653502748128125,0.19503477936697863,3.2587325511490314e-07
2100,EPB41L4B,0.2467385580660847,0.4421209828571815,2.443910591600172e-07,-0.1468252117871811,0.24964690208799983,3.2593808435629234e-07
6862,TGFB2,0.0399032378467995,0.4420427189524703,2.457275811699987e-07,0.2520939628727201,0.35171432761497573,3.2766470165559664e-07
3472,LANCL2,0.12069144056876335,0.4417450076804915,2.508756274293079e-07,0.10054634676179819,0.33142585817557296,3.344723295980989e-07
1405,COPS6,0.187682845304035,0.4416651305683563,2.522742786006158e-07,-1.9674309929902227,0.027382351409994295,3.362797217474466e-07
4658,OSTC,0.1913644999150892,0.44138520053183744,2.572348128993912e-07,-0.6680731425694917,0.008283127965598831,3.4283365249600234e-07
539,ATAD2B,0.2200566141231427,0.4412084801656955,2.6041417415529167e-07,-0.4035668811216626,0.14835972914730497,3.4701186886587587e-07
5272,PRKRIP1,0.1770720006395884,0.44106058534704157,2.6310371672871796e-07,-0.3603688115534218,0.19298025460146745,3.505360708996818e-07
542,ATF2,0.2105136346021641,0.4405480969236369,2.726300576504548e-07,-0.912419951126398,0.056864165901678775,3.631662654873735e-07
5504,RAB6A,0.1926313117531644,0.4405222734254991,2.731186788479507e-07,-0.29710011195811026,0.24971015880122835,3.637552027837e-07
7522,VPS28,0.16622545681481393,0.44037480798771117,2.7592500097883776e-07,-0.35589816358231685,0.10598591586557658,3.6743026177331784e-07
5256,PRKAR1B,0.16395788836319047,0.4401228878648233,2.807828694963964e-07,-0.5139651265448029,0.19908227797472344,3.7383550726822344e-07
7291,TWSG1,0.13814632431763896,0.4400695136108326,2.8182252522202006e-07,-0.09229732747364827,0.1528909969852435,3.751558530099797e-07
4042,MRPL51,0.09418921182855955,0.44002384057197275,2.8271508623194424e-07,-0.41965045158211134,0.01660628412186425,3.7627997354198874e-07
5911,RRP36,0.1513407623539863,0.4399391080835442,2.843781082032916e-07,-0.7894189160025487,0.04923893597186056,3.784289830497017e-07
2555,GFM2,0.13007677478654556,0.439724722933264,2.8862755666733256e-07,-0.9124855230471873,0.03153957055726077,3.8401849774653436e-07
4328,NDUFB3,0.2580763497087677,0.43971121351766507,2.888973528086933e-07,-1.1887200131719284,0.012417273894361508,3.843120907601359e-07
6859,TFPI,0.056237292430205255,0.43949386603646023,2.9327119576434853e-07,-0.05765998907886827,0.13032844335472718,3.900641546112454e-07
1404,COPS5,0.17117454274599864,0.4393302611367127,2.9660512065104364e-07,-1.6227408087836657,0.028843733660185045,3.9443135901605977e-07
7147,TREX1,0.16467010266721405,0.43930165279752925,2.971917988947993e-07,-0.25032362831875066,0.12447875984000865,3.951443567831243e-07
303,ANAPC5,0.2983425659166593,0.4390107526881719,3.032205356282105e-07,-0.4499791091355083,0.09605464419867049,4.030916093956258e-07
2787,GZMH,0.1433777495121631,0.43892975445355437,3.049198240721464e-07,-0.5840825683718756,0.04010197581916202,4.052817100921545e-07
3634,LTBR,0.118701753279988,0.43889243090854474,3.0570589970231864e-07,-0.4270379836767546,0.0829534725439367,4.062574834304343e-07
3411,KLF3,0.15007017757801966,0.4388419080137342,3.067730472395123e-07,-0.7614756886409784,0.057021198674839624,4.076063827938619e-07
4378,NF2,0.16713308532407667,0.438633546288607,3.112117266534938e-07,-0.7561943006471994,0.06276640268438073,4.1343378496664885e-07
1259,CKMT2,-0.03884108341834569,0.43839900706822676,3.1628131303597245e-07,-0.24795873859302575,0.109910020512102,4.20097203356661e-07
5001,PLCH1,0.07085663943333409,0.43815083066446453,3.2173137181018443e-07,-0.43755967638142,0.0508151546186503,4.2726363162975594e-07
6146,SETD2,0.26834036736441,0.4380743176295285,3.234296103431549e-07,-0.043673561379323766,0.2256088667955345,4.2937311814395073e-07
5543,RALGPS2,0.17445330577050766,0.4380745518128104,3.234243995325082e-07,-0.2858767302495089,0.17803911233949912,4.2937311814395073e-07
1316,CNIH4,0.0765264349867768,0.43791705069124415,3.2694709155809713e-07,-1.0067951978524725,0.005787565647193062,4.3396914138256166e-07
7003,TMEM222,0.16074701403750602,0.4378760769196535,3.27869495364714e-07,-0.306675433502102,0.14581784214698904,4.3511964586745727e-07
7013,TMEM41A,0.09668720869339376,0.4378582971406594,3.282705261721117e-07,-0.2717723791792719,0.19466567805827878,4.3557795686484445e-07
1165,CFAP298,0.2652880181318641,0.43782488479262666,3.2902542207245254e-07,-0.3733916135372317,0.15071438640592114,4.3650557182000064e-07
5800,RPAP2,0.22081601042883137,0.43780573799428724,3.29458757506615e-07,-0.4854668020549773,0.014352638624361301,4.370063424142348e-07
3061,IFT22,0.24228946895244163,0.4377885989548608,3.298471142905166e-07,-0.747343918081282,0.07241161968935823,4.374472919600578e-07
7733,ZFP36,0.057409183281627585,0.4374764409697973,3.369971926726963e-07,-0.0014772403263887401,0.12263034280669086,4.4685405002302604e-07
6079,SECISBP2L,0.16013053770898533,0.4374440254956922,3.377480907070612e-07,-0.0991440819373186,0.22356431827319662,4.4777382466281916e-07
6473,SOS2,0.15760015276785622,0.43731997943280976,3.4063635110424255e-07,-0.2824639292912159,0.15181957236402024,4.515264426940155e-07
1911,DVL1,0.14445081937145277,0.4372753107581121,3.416821607751724e-07,-0.8454338479025216,0.008025985016403408,4.528359643482545e-07
5473,RAB1B,0.35883249950734286,0.4371735791090629,3.4407539874400344e-07,-0.13744815305658764,0.19266058060017938,4.5593050465451375e-07
2160,ESS2,0.20986005793908624,0.4371317093217911,3.45065020575398e-07,-0.09162154901776098,0.15950452370430443,4.571643954845466e-07
2718,GRAMD2B,0.16361421580616153,0.43705805264385483,3.4681253670000905e-07,-0.3243231903159087,0.1538712279784803,4.594018055999104e-07
2135,ERCC4,0.2653479147601083,0.43702106319199074,3.476932962329897e-07,-0.26098865141710714,0.1742009134798286,4.604905118751177e-07
6170,SFT2D3,0.1501226378197672,0.436857813914208,3.516059763784052e-07,-1.2695470876523536,0.011690907467890609,4.655936934538489e-07
6183,SGSM3,0.14607565324512306,0.43685128151274305,3.5176341191535924e-07,-0.32083190117707483,0.13864581987068433,4.6572332566045023e-07
6402,SMPDL3B,0.2198580864404841,0.43683845665785254,3.520726955624422e-07,0.3365630735930045,0.43277118783543644,4.660539219308551e-07
2679,GPAT3,0.14476243041905235,0.43670956560665647,3.5519545454564966e-07,-0.28831825975302605,0.15316601791587736,4.701080956778463e-07
7563,WASHC2C,0.1563597585532207,0.4366082949308755,3.576675336993746e-07,-0.04457626823248351,0.1723339155357852,4.7329985596286723e-07
1468,CPTP,0.23998239768235818,0.436541829448091,3.5929890159118557e-07,-0.5039970238799316,0.06870925543934799,4.753782151972689e-07
1328,CNOT4,0.15342026631018268,0.4364949169001899,3.604546179399328e-07,-0.12638941047657704,0.17282861184642218,4.768266567776348e-07
5750,RNASE3,0.13447071172456537,0.4364301075268816,3.6205706277196654e-07,-0.5488452509295447,0.03935830199508358,4.788654624623474e-07
6468,SORCS2,0.07571742154665762,0.4363815216740862,3.6326282380975414e-07,0.1043357459694555,0.37477305568348795,4.80379003861352e-07
15,ABCA1,0.09706678731566964,0.4360961645352956,3.704221898803355e-07,-0.5950907352576855,0.15826990657354353,4.897637540980365e-07
2036,EIPR1,0.16056946988978882,0.43604301075268803,3.7177054684586597e-07,-0.5013655479526116,0.09488723360248551,4.914634472584695e-07
7319,UBA3,0.1975450505223758,0.43599999999999994,3.7286502753334625e-07,-0.7744268772381535,0.11596420134580748,4.928270100314015e-07
7730,ZFAND5,0.12628953539830157,0.43581408522593384,3.776313676341304e-07,-0.8717889080377759,0.0066211876791988184,4.990425000226673e-07
6811,TC2N,0.1879842117092193,0.43579922773639557,3.7801476801991726e-07,-0.14057702362262425,0.1761886698329467,4.994647830155056e-07
1455,CPNE8,0.0882780529480639,0.43574861516162566,3.7932362173990783e-07,0.018431014099057785,0.3100349623996001,5.011095033355107e-07
1183,CHAC2,0.19145832311116773,0.43556909524838605,3.840009677807144e-07,-0.15679268629538456,0.22164501505632744,5.072028993550739e-07
2339,FCHSD1,0.18265147972778573,0.43549675709282004,3.8590121427646975e-07,0.029269942731914855,0.27446861242544884,5.096267597620371e-07
1886,DRG2,0.15829170701431494,0.43547158218125953,3.8656463210053874e-07,-0.16480753217280708,0.13117246490753404,5.104167036276864e-07
59,ACAD11,0.06303923988385784,0.4354298319310033,3.8766724553987835e-07,-1.0078630893258307,0.02681710498471949,5.117861931836166e-07
4779,PCYOX1L,0.1680796305398351,0.4353206471396899,3.9056497469186865e-07,-0.029110346859218428,0.32240452980777834,5.155246763482613e-07
3095,IGHV2-26,0.12299108665648317,0.4352430460287107,3.926370197884593e-07,-0.4894173055553468,0.07971228966878055,5.181722235170118e-07
5503,RAB5IF,0.12657675331489404,0.43518387682217746,3.942239451365496e-07,-0.25091444592946255,0.16432426276880144,5.201787616157373e-07
2710,GPT,0.2239412146135603,0.4351666576150111,3.946869134084653e-07,-0.4891356792225483,0.08383985206405761,5.207018108755297e-07
3085,IGHG4,0.15137175708259398,0.435047619047619,3.979016731595011e-07,-0.30664490221618035,0.11087418001877272,5.248544498235443e-07
1768,DHX33,0.23637572543370244,0.4346901667886359,4.077056873340676e-07,-1.160803532289001,0.03583013360427196,5.376958162750087e-07
2290,FAU,0.10580295707428844,0.4346850998463901,4.0784630155544786e-07,-0.4661709004996826,0.005088876645014634,5.377905884637076e-07
5057,PLXNC1,0.22558861788709106,0.4346698701130831,4.08269224670962e-07,-0.20041412871251585,0.20456763928546537,5.382575215533903e-07
5799,RPAP1,0.2490142471830239,0.43465504555357815,4.0868129764039897e-07,-0.3141664785238676,0.10594348923607627,5.387099949685205e-07
2881,HIGD2A,0.15614392443501823,0.43465183033716165,4.087707221443588e-07,-0.4122205779779644,0.02854385188099374,5.387370831698694e-07
7530,VPS37C,0.130679279957702,0.4343041474654377,4.1855159753137894e-07,-0.5432900718733118,0.05914803498150195,5.515348038899e-07
7273,TUBB4B,0.2436948002853584,0.4342242703533025,4.2082996150492535e-07,-0.8470849117464045,0.04020457631102904,5.544436514892245e-07
7303,TXNL4A,0.21022137592979828,0.4341198156682027,4.2382719579703137e-07,-0.5196074524680769,0.06997148038254927,5.582984717959547e-07
2248,FAM169A,-0.06498258242605304,0.43394903137199137,4.2877155890043645e-07,-0.10872102196647981,0.06876134168924,5.647164730963485e-07
