,absMeanSHAP,spearman,meanSHAP
LINC01591,8.459344357293584e-06,-0.2055371048881701,8.459344357293584e-06
COMMD6,3.055862346102779e-05,0.049066577038398444,3.055862346102779e-05
AC007795.1,1.1999416020058088e-06,-0.007851969481512622,6.281521410438245e-07
AL357054.2,1.9554332078157835e-05,-0.2769767399195984,1.9554332078157835e-05
RPL23AP27,5.524676527732679e-06,-0.14279057873698583,5.524676527732679e-06
AL591767.1,5.6672375155247514e-05,-0.39998022978546527,5.618575617890065e-05
SIDT1,0.0001424099425212716,-0.05614148086524769,-0.0001424099425212716
IFITM3P7,6.973295272500605e-06,0.052494044954310114,3.825602918741916e-06
RNU6-1226P,9.363707705081918e-06,-0.025340688804397257,-9.363707705081918e-06
GRB7,0.0002262409090442827,-0.05355136981206603,-0.0002262288468275634
LINC02405,0.0002638988997286209,-0.12060482302477088,0.00026340079266167074
MIR329-2,0.0,,0.0
PLEKHH1,0.0007011813695111497,-0.2701299161825799,-0.0007011813695111497
AL591926.4,9.210286765640029e-06,-0.05699519532601466,9.210286765640029e-06
AC022201.1,1.0570185191739394e-05,0.07446119505093635,1.0570185191739394e-05
SLC25A1,0.00047646153789252107,-0.30310220361595885,0.00047646153789252107
HIF1A-AS1,0.00015209790891228494,-0.07388713667032742,0.00015209790891228494
CABP5,5.582884765693675e-05,-0.17464289034122055,-5.430652220614609e-05
AL139340.1,8.946443970506817e-05,-0.35968276630285295,-8.946443970506817e-05
AC005534.2,0.00019069210850551624,-0.48475603325512745,-0.0001899627395559828
AL157832.2,0.00010924924136587283,-0.5188888446209302,-0.00010924924136587283
FUCA2,0.0002838268197171966,-0.14403472388902552,-0.0002838268197171966
TTTY11,3.130253888475082e-06,-0.021751096268826698,3.130253888475082e-06
SUN1,0.00026593713393212017,-0.19890358352185433,0.00026593713393212017
LINC01875,3.5558855486838116e-06,0.1291791593096024,3.5558855486838116e-06
TPSG1,8.334502720812217e-05,-0.281543484885218,-8.333539621595455e-05
AL359764.2,0.00036450875073099895,-0.37912621464349056,0.00036450875073099895
SLC6A10P,0.00011810745926865472,-0.27087595867878544,-0.00011810745926865472
LINC02033,5.6137474768246453e-05,-0.21696214037862946,-5.513685904428038e-05
ODF1,5.692644730997819e-07,-0.036136471216621315,2.1112081147076445e-07
GCNT1P3,0.0002287541158699475,-0.09458939046399402,0.0002287541158699475
IFITM1,0.0004880305180246763,0.36485833845215165,0.0004880305180246763
AL512310.8,0.0,,0.0
NOL4L,8.877870605495071e-05,-0.010729126640761373,8.877870605495071e-05
AC009158.1,1.072304633652691e-05,-0.06694635876222543,-1.072304633652691e-05
RPL22P24,0.00014181627826006387,-0.34430235436683226,0.0001417822227584525
AC105036.2,1.3263781984696614e-06,-0.0401402975779951,1.1873183615786257e-07
SPDYE10P,7.369320809667432e-05,-0.23279846605937163,7.369320809667432e-05
NBPF6,4.8662823316762676e-05,0.19594222173046852,4.8167762489767026e-05
AL008638.4,1.3534156183374257e-05,-0.1191026896103356,-1.3534156183374257e-05
ZFX,2.824695479157344e-05,-0.2676088648177923,2.8239015144518166e-05
AC010422.8,0.0004971710496996758,-0.3974835097537468,0.0004971710496996758
CCDC71,0.00010489924404779071,-0.21934419188038226,0.00010489924404779071
MRPS21,0.00048582008698044523,-0.020649823646428787,0.00048582008698044523
AL139281.2,3.6729288016017215e-07,-0.017558198379473835,3.6729288016017215e-07
AC011500.3,2.535374914894114e-06,-0.1184129895004246,2.535374914894114e-06
AC087468.1,3.8906693849223766e-05,-0.4509652328138275,3.8906693849223766e-05
BX323845.2,2.7475759158903242e-08,-0.0061488175821907964,-2.7415798722509648e-08
AL355377.4,0.00038753112688677635,-0.4391949104236611,0.00038753112688677635
AC005537.1,1.7196348368969035e-06,0.03369076762898165,1.7196348368969035e-06
TEX33,8.546704839583724e-06,-0.06324355325730002,-3.638465109905954e-08
AC048382.4,2.9647495941638038e-06,-0.34912358684267303,-1.7108054327925666e-06
RCCD1,0.0003225267534766086,-0.0737389946115291,0.0003225267534766086
PRL,1.841808982086516e-05,0.15973726747925757,1.841808982086516e-05
PTOV1,0.0011618968629583779,-0.13244455317618214,0.0011618968629583779
RN7SKP276,2.684794762120765e-07,-0.03344042287577416,7.890845986278639e-08
RHPN2,6.340699185544144e-05,-0.011380955098265033,6.340699185544144e-05
FAM90A1,0.0003029660802537617,-0.17124652893246478,0.00030296596228664776
