,absMeanSHAP,spearman,meanSHAP
SURF2,4.882589207125615e-06,-0.08763420508895212,-9.020985150351033e-07
AC068205.2,4.627881409488276e-06,-0.35510950103285943,4.627881409488276e-06
LINC02744,0.00043218513414283207,-0.005459961047527697,0.00043218513414283207
ZNHIT3,2.6284164449097177e-06,0.022170786820619515,-2.622347574952955e-06
MLECP1,0.0005099193015474161,-0.10880700647597193,-0.00045563525709168623
NPM1P18,1.8026653017349594e-06,-0.4805760554836457,-1.6239420420867974e-07
AL049794.1,1.1954810171989076e-06,0.04723551690374684,-7.176439254781352e-07
AL021707.2,3.4430620795072926e-06,-0.3214649446811605,3.4396397504865396e-06
AL138693.1,5.0642565926548415e-05,-0.007819445096962606,-4.1802944040975327e-07
CEBPA-DT,2.8076854148109913e-06,-0.0734538480547437,-2.7732454977457458e-06
MTND4P15,2.0064194963915456e-06,-0.2663410982231953,-1.8990151605024092e-06
