protein,r2score,rho,p-values,r2_mRNA_protein,r2_mRNA_protein_basic_linear_regression,p-val adj. BH
MT-CO3,-0.08053696155548096,0.3576150102339833,4.2338303101118525e-05,-1.715475082397461,0.0014406437139334392,5.150392019548197e-05
CTNNBIP1,-0.018192052841186523,0.35758093915307215,4.241475176321871e-05,-0.5156610012054443,0.12061587980037808,5.158889570702795e-05
DEFA4,0.11227208375930786,0.35729449935786467,4.306259911878807e-05,-1.364854097366333,0.0023152814856757797,5.23687267268595e-05
CDC42SE2,0.07577019929885864,0.35676090856418147,4.42942253148445e-05,-0.6826742887496948,0.049294736860591035,5.385814245495316e-05
C4orf3,0.09701681137084961,0.3566680555706627,4.451188921631927e-05,-0.5948281288146973,0.019782242818128896,5.411439189462999e-05
NEFL,0.09470683336257935,0.3566609577998533,4.452856880760825e-05,-0.5255035161972046,0.0645378397668361,5.4126257220374784e-05
PLEKHF1,0.07907742261886597,0.35656656951066884,4.475093639437046e-05,-0.018264412879943848,0.18533850005719937,5.4388102000740484e-05
SLC25A42,0.08367770910263062,0.3561698571495092,4.569696635505583e-05,-0.7358077764511108,0.026815323668803067,5.5529232690577394e-05
ERCC6L,0.13436990976333618,0.35613048337253445,4.579187490090659e-05,-0.30053460597991943,0.12456193006314763,5.5635918837354975e-05
SRF,0.048985958099365234,0.35579678129122816,4.660369276834472e-05,-0.6716558933258057,0.0016631251068471831,5.6613462468394534e-05
IGLV2-11,0.09432262182235718,0.3557503392897466,4.6717737724110994e-05,-0.7344034910202026,0.041536832314507305,5.674319013633481e-05
JAG1,-0.0217435359954834,0.35573633753703643,4.675217226871709e-05,-0.13589978218078613,0.2564089310429874,5.6776198026068166e-05
PSMB4,0.12980616092681885,0.3553118279569892,4.7807524828164656e-05,-1.339179515838623,0.002698678968620721,5.8048813909640474e-05
RNASE2,0.12418901920318604,0.3553054494370622,4.7823550944887415e-05,-0.9762506484985352,0.010006078665082853,5.8050250696913304e-05
PXMP2,0.15620440244674683,0.35530768401555646,4.781793596410643e-05,-0.354606032371521,0.12219958697488895,5.8050250696913304e-05
DENND11,0.13628119230270386,0.35510130864314504,4.8339122255608495e-05,-0.26304876804351807,0.07959463443651238,5.866696885700072e-05
IGHMBP2,0.058714866638183594,0.3550659074623353,4.842905811992905e-05,-0.2021334171295166,0.16268445568479556,5.8767001646615734e-05
HFE,0.07793402671813965,0.3546880425819711,4.9398825817590564e-05,-1.4091856479644775,0.0005710078852282435,5.993448356525413e-05
PRC1,0.10024511814117432,0.35462335992237454,4.956664150753992e-05,-0.2439103126525879,0.11843284772280846,6.012876393796173e-05
BCL7A,0.009492874145507812,0.3545964504907562,4.963661367066077e-05,-0.4489400386810303,0.032546377060160454,6.020430952580378e-05
RAD54L2,0.11002200841903687,0.35440028279646446,5.01495066344823e-05,-0.26319122314453125,0.13299942308080961,6.081696758060784e-05
SLC25A10,0.07108932733535767,0.3542678252966165,5.049862670071312e-05,-0.2994605302810669,0.10945544731826039,6.123085692961991e-05
SLC25A16,0.11673325300216675,0.35425066907733405,5.054401164867128e-05,-0.32165443897247314,0.11433980011556669,6.127638857965077e-05
RAPGEF4,0.08003109693527222,0.35399047692622343,5.123702001995293e-05,-0.26266729831695557,0.09879250956245832,6.210692245406351e-05
ZNF316,0.09235125780105591,0.35375190507254384,5.188025073390921e-05,-0.27790915966033936,0.05095847706167531,6.287687035026927e-05
ELP5,0.09274446964263916,0.35361621660036013,5.22494540545954e-05,-0.6773849725723267,0.008454779656938095,6.33145204670868e-05
GRAMD1A,0.07965719699859619,0.3534604651691559,5.2676278893664756e-05,-0.4278872013092041,0.10958261861631716,6.382184843653125e-05
KIFC3,0.11775535345077515,0.353240808311558,5.32837803948743e-05,-0.20788276195526123,0.15518278820996512,6.45478906998152e-05
PTP4A1,0.2086617350578308,0.3532211138997984,5.333856800634813e-05,-0.17995941638946533,0.14025011019394357,6.460425502410267e-05
ANGPT2,0.0836101770401001,0.3531403441341891,5.3563812231130446e-05,-0.6522541046142578,0.02698634347288486,6.486702883912407e-05
AP4B1,0.11579269170761108,0.3530823236770932,5.372616405216866e-05,-0.5057156085968018,0.0421097129811919,6.505356891889523e-05
FCGR1A,0.10852557420730591,0.3530033737225315,5.394782013993997e-05,-0.14830410480499268,0.12992535820335308,6.531184787720329e-05
PLXNA2,0.06578588485717773,0.3529346777315947,5.414138365263855e-05,-0.15717196464538574,0.10468476795640203,6.553604192679337e-05
C5orf15,0.01692640781402588,0.3528558714716076,5.436423502865324e-05,-0.887401819229126,0.04105737528220091,6.57956129342605e-05
HPS6,0.07459360361099243,0.3527434715821812,5.468356927801339e-05,-0.4093252420425415,0.0769303273054323,6.61718562643287e-05
IGHG3,0.046606361865997314,0.352294930875576,5.597545745911343e-05,-0.11104083061218262,0.23036669830752632,6.772467567597606e-05
FZD6,0.1627589464187622,0.3521290635323692,5.646037942130505e-05,-0.10330021381378174,0.20308835680473153,6.830081779051161e-05
CKAP2,0.12324297428131104,0.35175378220407455,5.7572077296862565e-05,-0.3866778612136841,0.15369280548568007,6.963488303944008e-05
TIFA,0.0974586009979248,0.3516048805155554,5.801881704809314e-05,-0.1705787181854248,0.06795300246904339,7.01643764610675e-05
POMGNT2,0.07162755727767944,0.35129243645130687,5.896678314596821e-05,-0.3536555767059326,0.04643434982601443,7.129976468816871e-05
ZNF143,0.11061787605285645,0.3511520077825234,5.939755025390157e-05,-1.2326991558074951,0.0001624933743773978,7.180952675208935e-05
RHOA,0.1664378046989441,0.35111520737327184,5.9510921793950806e-05,-0.4775059223175049,0.05644426537865432,7.193547060304176e-05
PJA2,0.08998554944992065,0.35091046940047554,6.0145364849926076e-05,-0.3839329481124878,0.05898966082678562,7.269113780224379e-05
HACL1,0.06870728731155396,0.35072811059907827,6.071577993289108e-05,-0.6637992858886719,0.10297905462254624,7.336919985093064e-05
RAD9A,0.16338127851486206,0.3505357977014016,6.13228094404455e-05,-0.0924614667892456,0.26864868023706134,7.409129061525561e-05
HLA-B,0.118491530418396,0.3500399385560675,6.29142558965006e-05,-0.08460235595703125,0.22132214956916493,7.600236442045216e-05
MAML2,0.05362612009048462,0.35002113186299855,6.297536886551241e-05,-0.7230772972106934,0.14252727384010572,7.606444337029617e-05
BCL3,0.05900043249130249,0.3496262073501779,6.427158025335312e-05,-0.02360355854034424,0.2083890214936519,7.761807947224457e-05
STIM2,0.15913677215576172,0.3495628237413067,6.448192455417742e-05,-0.39562416076660156,0.15694728145547923,7.786008241166652e-05
VRK3,0.1267225742340088,0.3495047498382779,6.46752128791799e-05,-0.3806295394897461,0.1719719086705267,7.808141922224806e-05
METTL9,0.11399900913238525,0.3494649574721004,6.48079670275454e-05,-0.2233572006225586,0.16390592442408208,7.822961698911422e-05
HIRA,0.030314266681671143,0.34924945776055744,6.553134714470168e-05,-0.8708685636520386,0.11203700255897746,7.909060289551867e-05
CCL5,0.04029303789138794,0.34919153818555254,6.572705198113025e-05,0.04609876871109009,0.26797424857934277,7.931456349836482e-05
MPZL1,0.05811357498168945,0.3490506912442396,6.620524255661604e-05,-0.6057538986206055,0.10727028852696403,7.987928540457359e-05
USP30,0.09557747840881348,0.3490127565346959,6.633458973348914e-05,-0.528139591217041,0.0898238128178086,8.00230044564084e-05
ATXN7L3B,0.09345674514770508,0.3489585253456221,6.651991378131015e-05,-0.3839528560638428,0.12451187956320059,8.02341966996774e-05
FANCD2,0.1405702829360962,0.34888362720215266,6.677665873065571e-05,-0.25750458240509033,0.13619227447977358,8.053145615035291e-05
TMEM161A,0.17473864555358887,0.3486090043408353,6.772598963146633e-05,-0.3894655704498291,0.10956956455267634,8.166374146713883e-05
ABHD17B,0.10521823167800903,0.34850486305549555,6.808927782225594e-05,-0.35249316692352295,0.1229402388370731,8.208913858287392e-05
KMT2A,0.08065927028656006,0.3483907041335971,6.848960361329444e-05,-0.34611940383911133,0.11102371873948567,8.255905061846033e-05
CEACAM1,0.07478785514831543,0.34832006119135145,6.873843067283919e-05,-0.9185382127761841,0.055352933062678765,8.284622568920619e-05
ANAPC4,0.024483859539031982,0.3480983102918586,6.952500722764e-05,-0.6944987773895264,0.03759396959592031,8.378132899932216e-05
EFR3A,0.12219619750976562,0.3478218125960061,7.051755936074527e-05,-0.8643567562103271,0.021472665465959433,8.496431751690534e-05
SERPINB10,0.006916344165802002,0.3477840090142705,7.065428825794906e-05,-1.1266570091247559,0.0006247740336923254,8.511594682791893e-05
NDUFAF6,0.15358000993728638,0.34777118383017147,7.070073093387912e-05,-0.5181044340133667,0.03496003932163657,8.515878000689905e-05
RPS15A,0.07475751638412476,0.34766205837173575,7.109705249617757e-05,-0.8836613893508911,0.0322542411762019,8.562296299077767e-05
IGLV3-19,0.033750176429748535,0.3475330261136712,7.156834949074779e-05,-0.5703201293945312,0.14552140182334064,8.617728289972739e-05
USP33,0.0910457968711853,0.34750091277693773,7.168609788009578e-05,-0.46525442600250244,0.03684455143429267,8.630578076313825e-05
ARHGEF18,0.1143413782119751,0.34734211508315405,7.227101852018266e-05,-0.8157707452774048,0.015686063541150104,8.699660000998288e-05
MGST2,0.032627761363983154,0.3472872503840245,7.247414316144865e-05,-0.3608204126358032,0.18098316602851924,8.722768853805991e-05
TADA3,0.08849507570266724,0.34724876356675305,7.261695039795666e-05,-0.4589613676071167,0.008990238313425146,8.738612092504876e-05
NUDT6,0.12518185377120972,0.34697102403329577,7.365533659143174e-05,-0.5892152786254883,0.08308655845191397,8.862206473129966e-05
GNB1L,-0.003969430923461914,0.3469335402063942,7.3796535080202e-05,-0.2579963207244873,0.051876383250001885,8.877829858464165e-05
ING4,0.14654207229614258,0.34680179249985604,7.429482646374936e-05,-0.6171542406082153,0.03922093267808042,8.936400624318737e-05
LYRM7,0.05968600511550903,0.34665183817527556,7.486580173533701e-05,-0.6953349113464355,0.03315077361243017,9.003694667493944e-05
CHRDL1,0.07677441835403442,0.3466016325610477,7.505788172298455e-05,-0.4799903631210327,0.03580924591900988,9.025407391809149e-05
TUBGCP6,-0.06285762786865234,0.34656835637480793,7.518544550962852e-05,-1.106835126876831,0.0147446992672516,9.039356821031575e-05
SEMA7A,0.09252333641052246,0.34636800303030796,7.595778706508354e-05,-1.1650030612945557,0.03089445363602595,9.130810057216588e-05
DTX2,0.0045691728591918945,0.3456547947407128,7.876768120270557e-05,-0.2952815294265747,0.11230955261229694,9.467129722918915e-05
SARAF,0.15211325883865356,0.34559268563690426,7.901691759283124e-05,-0.06753671169281006,0.25110964025794547,9.495626508083054e-05
BAD,0.11776381731033325,0.34513883342484647,8.086064585575421e-05,-0.2942044734954834,0.039616439517810895,9.715698492837317e-05
CREB1,0.04767811298370361,0.34499539170506904,8.145166525815568e-05,-0.6227936744689941,0.05347447954855689,9.785208503291257e-05
UBP1,0.04548615217208862,0.344626728110599,8.29892142383958e-05,-0.2890653610229492,0.15103684026351727,9.968391182013696e-05
ZDHHC3,0.049800217151641846,0.34441739184880577,8.387428860937872e-05,-0.6313924789428711,0.11030238601837303,0.00010073156540803935
SCD5,0.09397268295288086,0.34437521529573434,8.405367422325294e-05,-0.40405380725860596,0.1683238579445928,0.00010093150748760892
ZNF503,0.10795730352401733,0.3442104164042606,8.47580368463407e-05,-0.020951032638549805,0.1588083480640007,0.00010176168291820059
VKORC1,0.03697401285171509,0.34414958003463797,8.50194452764134e-05,-0.42791175842285156,0.16507971538532693,0.00010205986816330658
ATP6V1G2,0.08589023351669312,0.34406831676083116,8.536980022627914e-05,-0.5398200750350952,0.10003726638569897,0.00010246471955960648
FAM168A,-0.05082535743713379,0.34401902461956824,8.558297227599009e-05,-0.5191445350646973,0.1013290216787535,0.00010270481883135847
OSBPL5,0.12056481838226318,0.3438551755491248,8.629514025677986e-05,0.24165910482406616,0.37557674485128245,0.00010354357832313731
TMEM181,0.0529017448425293,0.3437693580789955,8.667034797547512e-05,-0.5974448919296265,0.013736176362221778,0.00010397783157425864
KATNA1,0.17833870649337769,0.34353830324027373,8.768813780628923e-05,-0.8515989780426025,0.05827295045883259,0.00010518273484447083
C19orf12,0.046269237995147705,0.34286978345083374,9.06961153253214e-05,0.003971457481384277,0.1959670454518798,0.00010877415119206746
CCDC61,0.1750923991203308,0.3426512951117253,9.169988267042494e-05,-0.6768630743026733,0.023268114321809755,0.00010996113479197668
TMEM9B,0.01556175947189331,0.3422060007831916,9.377779473798767e-05,-0.739549994468689,0.01869191366021324,0.0001124356085899049
METTL15,0.08488458395004272,0.3421833621162112,9.388459956438939e-05,-1.4063596725463867,0.0008119264958887688,0.0001125464119222458
LRRC14,0.06596875190734863,0.3420768049155145,9.438884124972169e-05,-0.9556219577789307,0.0038567770146811886,0.00011313354524292416
MT1G,0.013947248458862305,0.34199484959842774,9.477838105698823e-05,0.08140790462493896,0.09615137175126806,0.00011358303916466401
PPTC7,0.16934478282928467,0.3412410810428785,9.843207613019391e-05,-0.9625082015991211,0.024390339795592703,0.00011794358141703075
SLC5A6,0.12486881017684937,0.34100048197533783,9.962569295657216e-05,-0.13927292823791504,0.12520618186497673,0.00011935551697140564
OAS1,0.0859563946723938,0.34094623655913975,9.989666337701907e-05,0.0918201208114624,0.2920086441498958,0.000119661822501538
PET100,-0.04575908184051514,0.34088084648072986,0.00010022421777398939,-1.2177214622497559,0.009682456411712496,0.00012003580331161307
MSMO1,0.07020682096481323,0.34077590122489954,0.00010075200730834538,-0.3844642639160156,0.09503155082022646,0.0001206494490456028
YEATS2,-0.09769141674041748,0.34072640697071266,0.0001010018214533938,-0.8841369152069092,0.05876388769740351,0.00012093008532197249
CTF1,0.19620388746261597,0.3406422647909981,0.00010142784111504283,-0.21414661407470703,0.16901449852449524,0.00012142157532933348
TTPAL,0.15652936697006226,0.33965800097723176,0.00010653725302185087,-0.3133997917175293,0.25957545767560597,0.0001275186523545398
TLR8,0.06873458623886108,0.3393043911447817,0.00010843072142507101,-0.6346207857131958,0.04116056507844772,0.00012976516263569544
IGKV1-5,0.03533691167831421,0.33873477532263513,0.00011154690184628056,-0.152718186378479,0.18145208743494437,0.00013347405021288153
USP54,0.05236572027206421,0.338579049527413,0.00011241323632591192,-0.06672585010528564,0.2864074447321503,0.0001344901092904991
JPH2,0.04634654521942139,0.3381837741135701,0.00011464046465643436,-0.4510749578475952,0.08076831475396827,0.00013713376885496705
NAF1,0.12984156608581543,0.33816494881023224,0.00011474755679362595,-0.9619522094726562,0.0004828630503753416,0.00013724088520485354
TARBP2,0.06315344572067261,0.3381393912824762,0.00011489309590611024,-0.1649707555770874,0.14550687096398826,0.00013739394529545856
LZTR1,0.08706063032150269,0.33779160951131937,0.00011689073030065438,-0.4976978302001953,0.07751614698374505,0.00013976143265235686
HLA-A,0.07958763837814331,0.3376589861751152,0.00011766099395668137,-0.3456907272338867,0.14029157553862068,0.0001406609039781693
NCOA2,0.1348634958267212,0.3375120391893985,0.00011851996743244678,0.10227113962173462,0.30152749747126306,0.00014166613466635067
CYP4X1,0.10018199682235718,0.3374970147771605,0.00011860812042063275,-0.24661517143249512,0.17373659176468698,0.00014174984231171724
NRM,0.029923677444458008,0.33743820591497015,0.00011895375827499666,-1.3572618961334229,0.016270955158248543,0.0001421412003096584
ATG4C,0.019694864749908447,0.3373710540581721,0.00011934957747988943,-1.358565092086792,0.0019069262663594304,0.00014259239270623112
KIRREL1,0.0742143988609314,0.3372618907682183,0.00011999564707673194,-0.43019044399261475,0.10974456380104367,0.0001433423872074217
FAM8A1,0.060970187187194824,0.33662268241578924,0.00012384456115611592,-0.5760008096694946,0.02578783824454821,0.00014791756869188253
HAUS8,0.06427031755447388,0.33658264888254374,0.00012408940242236282,-0.31995630264282227,0.06836781371933116,0.00014818737492331633
NBL1,0.00029402971267700195,0.33601900758456116,0.0001275847662777096,-0.6733812093734741,0.0440708124955086,0.00015233827535097611
RAB3IP,0.17850744724273682,0.33592063889538687,0.0001282041035996595,-0.07026183605194092,0.2824172782759581,0.00015305441061607702
MCRIP2,0.059569478034973145,0.3358292669406411,0.00012878189485284085,-0.5620383024215698,0.06505836131987915,0.00015372073577581583
KIAA2013,0.018799006938934326,0.3357542242703533,0.00012925823955228024,0.14090454578399658,0.3318427617196347,0.00015426578422000854
PTPN3,0.11257648468017578,0.33562179996685654,0.00013010282549298486,-0.43396711349487305,0.12647849661949795,0.0001552500840589058
GEMIN6,0.17820817232131958,0.33542195034197597,0.0001313871717830408,-1.258927345275879,0.010353684094349197,0.00015675876413772803
IQSEC2,0.17285460233688354,0.33538475913283516,0.0001316274818823354,-0.30087578296661377,0.11507232297548849,0.00015702152863864992
SAV1,0.11266756057739258,0.3353362842712746,0.0001319413150979631,-0.5475775003433228,0.08169917571848818,0.00015737190709000723
CADM4,0.007603347301483154,0.3351475747265101,0.00013316969194895797,-0.6080776453018188,0.14926502585088272,0.00015881282671516227
QPCTL,0.01714259386062622,0.3350825889894523,0.00013359516466912604,-1.0436499118804932,0.04658531157155088,0.00015929594177468048
LTC4S,0.09688401222229004,0.3350042852899286,0.00013410951274263157,-0.6008177995681763,0.06492271930075916,0.00015988486643390705
YIPF2,0.03741776943206787,0.33495548310728684,0.00013443100774766315,-0.5720582008361816,0.029748596827777814,0.00016024372791865606
